,Date,Symbol
2528,2020-07-01,HDFC
2529,2020-07-01,IBULHSGFIN
2530,2020-07-01,L_TFH
2531,2020-07-01,ZEEL
2532,2020-07-01,TCS
2533,2020-07-01,GODREJPROP
2534,2020-07-01,BANDHANBNK
2535,2020-07-01,UPL
2536,2020-07-01,HDFCLIFE
2537,2020-07-01,SIEMENS
2538,2020-07-01,SHREECEM
2539,2020-07-01,SBIN
2540,2020-07-01,SAIL
2541,2020-07-01,VOLTAS
2542,2020-07-01,VEDL
2543,2020-07-01,RECLTD
2544,2020-07-01,SRF
2545,2020-07-01,RELIANCE
2546,2020-07-01,SBILIFE
2547,2020-07-01,TATAMOTORS
2548,2020-07-01,TORNTPHARM
2549,2020-07-01,TITAN
2550,2020-07-01,TATAPOWER
2551,2020-07-01,TATASTEEL
2552,2020-07-01,TECHM
2553,2020-07-01,UBL
2554,2020-07-01,ULTRACEMCO
2555,2020-07-01,SUNPHARMA
2556,2020-07-01,SUNTV
2557,2020-07-01,TVSMOTOR
2558,2020-07-01,TATACHEM
2559,2020-07-01,WIPRO
2560,2020-07-01,MANAPPURAM
2561,2020-07-01,RAMCOCEM
2562,2020-07-01,CHOLAFIN
2563,2020-07-01,CIPLA
2564,2020-07-01,COALINDIA
2565,2020-07-01,COLPAL
2566,2020-07-01,CONCOR
2567,2020-07-01,CUMMINSIND
2568,2020-07-01,DABUR
2569,2020-07-01,DIVISLAB
2570,2020-07-01,DLF
2571,2020-07-01,CANBK
2572,2020-07-01,DRREDDY
2573,2020-07-01,ESCORTS
2574,2020-07-01,EXIDEIND
2575,2020-07-01,FEDERALBNK
2576,2020-07-01,GAIL
2577,2020-07-01,GLENMARK
2578,2020-07-01,GMRINFRA
2579,2020-07-01,GODREJCP
2580,2020-07-01,GRASIM
2581,2020-07-01,HAVELLS
2582,2020-07-01,EICHERMOT
2583,2020-07-01,HCLTECH
2584,2020-07-01,BRITANNIA
2585,2020-07-01,BOSCHLTD
2586,2020-07-01,ACC
2587,2020-07-01,ADANIENT
2588,2020-07-01,ADANIPORTS
2589,2020-07-01,AMBUJACEM
2590,2020-07-01,APOLLOHOSP
2591,2020-07-01,APOLLOTYRE
2592,2020-07-01,ASHOKLEY
2593,2020-07-01,ASIANPAINT
2594,2020-07-01,AUROPHARMA
2595,2020-07-01,AXISBANK
2596,2020-07-01,BPCL
2597,2020-07-01,BAJAJ_AUTO
2598,2020-07-01,BAJFINANCE
2599,2020-07-01,BALKRISIND
2600,2020-07-01,BANKBARODA
2601,2020-07-01,BATAINDIA
2602,2020-07-01,BEL
2603,2020-07-01,BERGEPAINT
2604,2020-07-01,BHARATFORG
2605,2020-07-01,BHARTIARTL
2606,2020-07-01,BHEL
2607,2020-07-01,BIOCON
2608,2020-07-01,BAJAJFINSV
2609,2020-07-01,HDFCBANK
2610,2020-07-01,HEROMOTOCO
2611,2020-07-01,HINDALCO
2612,2020-07-01,MFSL
2613,2020-07-01,MGL
2614,2020-07-01,MOTHERSON
2615,2020-07-01,MRF
2616,2020-07-01,MUTHOOTFIN
2617,2020-07-01,NATIONALUM
2618,2020-07-01,NAUKRI
2619,2020-07-01,NESTLEIND
2620,2020-07-01,MARUTI
2621,2020-07-01,COFORGE
2622,2020-07-01,NTPC
2623,2020-07-01,ONGC
2624,2020-07-01,PAGEIND
2625,2020-07-01,PEL
2626,2020-07-01,PETRONET
2627,2020-07-01,PFC
2628,2020-07-01,PIDILITIND
2629,2020-07-01,PNB
2630,2020-07-01,POWERGRID
2631,2020-07-01,PVRINOX
2632,2020-07-01,NMDC
2633,2020-07-01,MARICO
2634,2020-07-01,M_MFIN
2635,2020-07-01,HINDPETRO
2636,2020-07-01,HINDUNILVR
2637,2020-07-01,ICICIBANK
2638,2020-07-01,ICICIPRULI
2639,2020-07-01,IDEA
2640,2020-07-01,IDFCFIRSTB
2641,2020-07-01,IGL
2642,2020-07-01,INDIGO
2643,2020-07-01,INDUSINDBK
2644,2020-07-01,INFY
2645,2020-07-01,IOC
2646,2020-07-01,ITC
2647,2020-07-01,JINDALSTEL
2648,2020-07-01,JSWSTEEL
2649,2020-07-01,JUBLFOOD
2650,2020-07-01,KOTAKBANK
2651,2020-07-01,LICHSGFIN
2652,2020-07-01,LT
2653,2020-07-01,LUPIN
2654,2020-07-01,M_M
2655,2020-07-01,RBLBANK
2656,2021-01-01,UNITDSPR
2657,2021-01-01,TATACONSUM
2658,2021-01-01,INDUSTOWER
2659,2021-01-01,CADILAHC
2660,2021-01-01,MINDTREE
2661,2021-01-01,SRTRANSFIN
2662,2021-01-01,AMARAJABAT
2663,2021-01-01,TORNTPOWER
2664,2021-01-01,HDFC
2665,2021-01-01,IBULHSGFIN
2666,2021-01-01,L_TFH
2667,2021-01-01,ZEEL
2668,2021-01-01,TCS
2669,2021-01-01,GODREJPROP
2670,2021-01-01,BANDHANBNK
2671,2021-01-01,UPL
2672,2021-01-01,HDFCLIFE
2673,2021-01-01,SIEMENS
2674,2021-01-01,SHREECEM
2675,2021-01-01,SBIN
2676,2021-01-01,SAIL
2677,2021-01-01,VOLTAS
2678,2021-01-01,VEDL
2679,2021-01-01,RECLTD
2680,2021-01-01,SRF
2681,2021-01-01,RELIANCE
2682,2021-01-01,SBILIFE
2683,2021-01-01,ICICIGI
2684,2021-01-01,TATAMOTORS
2685,2021-01-01,TORNTPHARM
2686,2021-01-01,TITAN
2687,2021-01-01,TATAPOWER
2688,2021-01-01,TATASTEEL
2689,2021-01-01,TECHM
2690,2021-01-01,UBL
2691,2021-01-01,ULTRACEMCO
2692,2021-01-01,SUNPHARMA
2693,2021-01-01,SUNTV
2694,2021-01-01,TVSMOTOR
2695,2021-01-01,HDFCAMC
2696,2021-01-01,TATACHEM
2697,2021-01-01,LALPATHLAB
2698,2021-01-01,AARTIIND
2699,2021-01-01,WIPRO
2700,2021-01-01,MANAPPURAM
2701,2021-01-01,RAMCOCEM
2702,2021-01-01,CHOLAFIN
2703,2021-01-01,CIPLA
2704,2021-01-01,COALINDIA
2705,2021-01-01,COLPAL
2706,2021-01-01,CONCOR
2707,2021-01-01,CUMMINSIND
2708,2021-01-01,DABUR
2709,2021-01-01,DIVISLAB
2710,2021-01-01,DLF
2711,2021-01-01,CANBK
2712,2021-01-01,DRREDDY
2713,2021-01-01,ESCORTS
2714,2021-01-01,EXIDEIND
2715,2021-01-01,FEDERALBNK
2716,2021-01-01,GAIL
2717,2021-01-01,GLENMARK
2718,2021-01-01,GMRINFRA
2719,2021-01-01,GODREJCP
2720,2021-01-01,GRASIM
2721,2021-01-01,HAVELLS
2722,2021-01-01,EICHERMOT
2723,2021-01-01,HCLTECH
2724,2021-01-01,BRITANNIA
2725,2021-01-01,BOSCHLTD
2726,2021-01-01,ACC
2727,2021-01-01,ADANIENT
2728,2021-01-01,ADANIPORTS
2729,2021-01-01,AMBUJACEM
2730,2021-01-01,APOLLOHOSP
2731,2021-01-01,APOLLOTYRE
2732,2021-01-01,ASHOKLEY
2733,2021-01-01,ASIANPAINT
2734,2021-01-01,AUROPHARMA
2735,2021-01-01,AXISBANK
2736,2021-01-01,BPCL
2737,2021-01-01,BAJAJ_AUTO
2738,2021-01-01,BAJFINANCE
2739,2021-01-01,BALKRISIND
2740,2021-01-01,BANKBARODA
2741,2021-01-01,BATAINDIA
2742,2021-01-01,BEL
2743,2021-01-01,BERGEPAINT
2744,2021-01-01,BHARATFORG
2745,2021-01-01,BHARTIARTL
2746,2021-01-01,BHEL
2747,2021-01-01,BIOCON
2748,2021-01-01,BAJAJFINSV
2749,2021-01-01,HDFCBANK
2750,2021-01-01,HEROMOTOCO
2751,2021-01-01,HINDALCO
2752,2021-01-01,MFSL
2753,2021-01-01,MGL
2754,2021-01-01,MOTHERSON
2755,2021-01-01,MRF
2756,2021-01-01,MUTHOOTFIN
2757,2021-01-01,NATIONALUM
2758,2021-01-01,NAUKRI
2759,2021-01-01,NESTLEIND
2760,2021-01-01,MARUTI
2761,2021-01-01,COFORGE
2762,2021-01-01,NTPC
2763,2021-01-01,ONGC
2764,2021-01-01,PAGEIND
2765,2021-01-01,PEL
2766,2021-01-01,PETRONET
2767,2021-01-01,PFC
2768,2021-01-01,PIDILITIND
2769,2021-01-01,PNB
2770,2021-01-01,POWERGRID
2771,2021-01-01,PVRINOX
2772,2021-01-01,NMDC
2773,2021-01-01,MARICO
2774,2021-01-01,M_MFIN
2775,2021-01-01,HINDPETRO
2776,2021-01-01,HINDUNILVR
2777,2021-01-01,ICICIBANK
2778,2021-01-01,ICICIPRULI
2779,2021-01-01,IDEA
2780,2021-01-01,IDFCFIRSTB
2781,2021-01-01,IGL
2782,2021-01-01,INDIGO
2783,2021-01-01,INDUSINDBK
2784,2021-01-01,INFY
2785,2021-01-01,IOC
2786,2021-01-01,ITC
2787,2021-01-01,JINDALSTEL
2788,2021-01-01,JSWSTEEL
2789,2021-01-01,JUBLFOOD
2790,2021-01-01,KOTAKBANK
2791,2021-01-01,LICHSGFIN
2792,2021-01-01,LT
2793,2021-01-01,LUPIN
2794,2021-01-01,M_M
2795,2021-01-01,RBLBANK
2796,2021-07-01,INDHOTEL
2797,2021-07-01,UNITDSPR
2798,2021-07-01,GRANULES
2799,2021-07-01,TATACONSUM
2800,2021-07-01,INDUSTOWER
2801,2021-07-01,CADILAHC
2802,2021-07-01,PFIZER
2803,2021-07-01,APLLTD
2804,2021-07-01,MINDTREE
2805,2021-07-01,SRTRANSFIN
2806,2021-07-01,AMARAJABAT
2807,2021-07-01,TORNTPOWER
2808,2021-07-01,HDFC
2809,2021-07-01,IBULHSGFIN
2810,2021-07-01,L_TFH
2811,2021-07-01,ZEEL
2812,2021-07-01,TCS
2813,2021-07-01,GODREJPROP
2814,2021-07-01,BANDHANBNK
2815,2021-07-01,UPL
2816,2021-07-01,HDFCLIFE
2817,2021-07-01,SIEMENS
2818,2021-07-01,SHREECEM
2819,2021-07-01,SBIN
2820,2021-07-01,SAIL
2821,2021-07-01,VOLTAS
2822,2021-07-01,VEDL
2823,2021-07-01,RECLTD
2824,2021-07-01,SRF
2825,2021-07-01,RELIANCE
2826,2021-07-01,SBILIFE
2827,2021-07-01,ICICIGI
2828,2021-07-01,NAVINFLUOR
2829,2021-07-01,TATAMOTORS
2830,2021-07-01,NAM_INDIA
2831,2021-07-01,TORNTPHARM
2832,2021-07-01,TITAN
2833,2021-07-01,AUBANK
2834,2021-07-01,TATAPOWER
2835,2021-07-01,LTIM
2836,2021-07-01,IRCTC
2837,2021-07-01,GUJGASLTD
2838,2021-07-01,TATASTEEL
2839,2021-07-01,DEEPAKNTR
2840,2021-07-01,CUB
2841,2021-07-01,LTTS
2842,2021-07-01,TECHM
2843,2021-07-01,ALKEM
2844,2021-07-01,UBL
2845,2021-07-01,ULTRACEMCO
2846,2021-07-01,METROPOLIS
2847,2021-07-01,SUNPHARMA
2848,2021-07-01,COROMANDEL
2849,2021-07-01,ABFRL
2850,2021-07-01,SUNTV
2851,2021-07-01,TVSMOTOR
2852,2021-07-01,HDFCAMC
2853,2021-07-01,TRENT
2854,2021-07-01,PIIND
2855,2021-07-01,TATACHEM
2856,2021-07-01,LALPATHLAB
2857,2021-07-01,AARTIIND
2858,2021-07-01,WIPRO
2859,2021-07-01,MANAPPURAM
2860,2021-07-01,RAMCOCEM
2861,2021-07-01,CHOLAFIN
2862,2021-07-01,CIPLA
2863,2021-07-01,COALINDIA
2864,2021-07-01,COLPAL
2865,2021-07-01,CONCOR
2866,2021-07-01,CUMMINSIND
2867,2021-07-01,DABUR
2868,2021-07-01,DIVISLAB
2869,2021-07-01,DLF
2870,2021-07-01,CANBK
2871,2021-07-01,DRREDDY
2872,2021-07-01,ESCORTS
2873,2021-07-01,EXIDEIND
2874,2021-07-01,FEDERALBNK
2875,2021-07-01,GAIL
2876,2021-07-01,GLENMARK
2877,2021-07-01,GMRINFRA
2878,2021-07-01,GODREJCP
2879,2021-07-01,GRASIM
2880,2021-07-01,HAVELLS
2881,2021-07-01,EICHERMOT
2882,2021-07-01,HCLTECH
2883,2021-07-01,BRITANNIA
2884,2021-07-01,BOSCHLTD
2885,2021-07-01,ACC
2886,2021-07-01,ADANIENT
2887,2021-07-01,ADANIPORTS
2888,2021-07-01,AMBUJACEM
2889,2021-07-01,APOLLOHOSP
2890,2021-07-01,APOLLOTYRE
2891,2021-07-01,ASHOKLEY
2892,2021-07-01,ASIANPAINT
2893,2021-07-01,AUROPHARMA
2894,2021-07-01,AXISBANK
2895,2021-07-01,BPCL
2896,2021-07-01,BAJAJ_AUTO
2897,2021-07-01,BAJFINANCE
2898,2021-07-01,BALKRISIND
2899,2021-07-01,BANKBARODA
2900,2021-07-01,BATAINDIA
2901,2021-07-01,BEL
2902,2021-07-01,BERGEPAINT
2903,2021-07-01,BHARATFORG
2904,2021-07-01,BHARTIARTL
2905,2021-07-01,BHEL
2906,2021-07-01,BIOCON
2907,2021-07-01,BAJAJFINSV
2908,2021-07-01,HDFCBANK
2909,2021-07-01,HEROMOTOCO
2910,2021-07-01,HINDALCO
2911,2021-07-01,MFSL
2912,2021-07-01,MGL
2913,2021-07-01,MOTHERSON
2914,2021-07-01,MPHASIS
2915,2021-07-01,MRF
2916,2021-07-01,MUTHOOTFIN
2917,2021-07-01,NATIONALUM
2918,2021-07-01,NAUKRI
2919,2021-07-01,NESTLEIND
2920,2021-07-01,MARUTI
2921,2021-07-01,COFORGE
2922,2021-07-01,NTPC
2923,2021-07-01,ONGC
2924,2021-07-01,PAGEIND
2925,2021-07-01,PEL
2926,2021-07-01,PETRONET
2927,2021-07-01,PFC
2928,2021-07-01,PIDILITIND
2929,2021-07-01,PNB
2930,2021-07-01,POWERGRID
2931,2021-07-01,PVRINOX
2932,2021-07-01,NMDC
2933,2021-07-01,MARICO
2934,2021-07-01,M_MFIN
2935,2021-07-01,HINDPETRO
2936,2021-07-01,HINDUNILVR
2937,2021-07-01,ICICIBANK
2938,2021-07-01,ICICIPRULI
2939,2021-07-01,IDEA
2940,2021-07-01,IDFCFIRSTB
2941,2021-07-01,IGL
2942,2021-07-01,INDIGO
2943,2021-07-01,INDUSINDBK
2944,2021-07-01,INFY
2945,2021-07-01,IOC
2946,2021-07-01,ITC
2947,2021-07-01,JINDALSTEL
2948,2021-07-01,JSWSTEEL
2949,2021-07-01,JUBLFOOD
2950,2021-07-01,KOTAKBANK
2951,2021-07-01,LICHSGFIN
2952,2021-07-01,LT
2953,2021-07-01,LUPIN
2954,2021-07-01,M_M
2955,2021-07-01,RBLBANK
2956,2022-01-01,INDHOTEL
2957,2022-01-01,CHAMBLFERT
2958,2022-01-01,GSPL
2959,2022-01-01,UNITDSPR
2960,2022-01-01,BALRAMCHIN
2961,2022-01-01,GRANULES
2962,2022-01-01,INDIACEM
2963,2022-01-01,IDFC
2964,2022-01-01,CANFINHOME
2965,2022-01-01,TATACOMM
2966,2022-01-01,OFSS
2967,2022-01-01,MCX
2968,2022-01-01,BSOFT
2969,2022-01-01,STAR
2970,2022-01-01,NBCC
2971,2022-01-01,TATACONSUM
2972,2022-01-01,INDUSTOWER
2973,2022-01-01,CADILAHC
2974,2022-01-01,PFIZER
2975,2022-01-01,APLLTD
2976,2022-01-01,MINDTREE
2977,2022-01-01,SRTRANSFIN
2978,2022-01-01,AMARAJABAT
2979,2022-01-01,FSL
2980,2022-01-01,TORNTPOWER
2981,2022-01-01,HONAUT
2982,2022-01-01,WHIRLPOOL
2983,2022-01-01,RAIN
2984,2022-01-01,HDFC
2985,2022-01-01,IBULHSGFIN
2986,2022-01-01,DELTACORP
2987,2022-01-01,L_TFH
2988,2022-01-01,ZEEL
2989,2022-01-01,TCS
2990,2022-01-01,GODREJPROP
2991,2022-01-01,HAL
2992,2022-01-01,IEX
2993,2022-01-01,IPCALAB
2994,2022-01-01,BANDHANBNK
2995,2022-01-01,UPL
2996,2022-01-01,HDFCLIFE
2997,2022-01-01,POLYCAB
2998,2022-01-01,DIXON
2999,2022-01-01,SIEMENS
3000,2022-01-01,SHREECEM
3001,2022-01-01,SBIN
3002,2022-01-01,INDIAMART
3003,2022-01-01,SAIL
3004,2022-01-01,SYNGENE
3005,2022-01-01,ABBOTINDIA
3006,2022-01-01,VOLTAS
3007,2022-01-01,HINDCOPPER
3008,2022-01-01,ABCAPITAL
3009,2022-01-01,VEDL
3010,2022-01-01,SBICARD
3011,2022-01-01,RECLTD
3012,2022-01-01,SRF
3013,2022-01-01,LAURUSLABS
3014,2022-01-01,ATUL
3015,2022-01-01,PERSISTENT
3016,2022-01-01,OBEROIRLTY
3017,2022-01-01,JKCEMENT
3018,2022-01-01,DALBHARAT
3019,2022-01-01,CROMPTON
3020,2022-01-01,RELIANCE
3021,2022-01-01,SBILIFE
3022,2022-01-01,ASTRAL
3023,2022-01-01,ICICIGI
3024,2022-01-01,NAVINFLUOR
3025,2022-01-01,TATAMOTORS
3026,2022-01-01,NAM_INDIA
3027,2022-01-01,TORNTPHARM
3028,2022-01-01,TITAN
3029,2022-01-01,AUBANK
3030,2022-01-01,TATAPOWER
3031,2022-01-01,LTIM
3032,2022-01-01,IRCTC
3033,2022-01-01,GUJGASLTD
3034,2022-01-01,TATASTEEL
3035,2022-01-01,DEEPAKNTR
3036,2022-01-01,CUB
3037,2022-01-01,LTTS
3038,2022-01-01,TECHM
3039,2022-01-01,ALKEM
3040,2022-01-01,UBL
3041,2022-01-01,ULTRACEMCO
3042,2022-01-01,METROPOLIS
3043,2022-01-01,SUNPHARMA
3044,2022-01-01,COROMANDEL
3045,2022-01-01,ABFRL
3046,2022-01-01,SUNTV
3047,2022-01-01,TVSMOTOR
3048,2022-01-01,HDFCAMC
3049,2022-01-01,TRENT
3050,2022-01-01,PIIND
3051,2022-01-01,TATACHEM
3052,2022-01-01,LALPATHLAB
3053,2022-01-01,AARTIIND
3054,2022-01-01,WIPRO
3055,2022-01-01,MANAPPURAM
3056,2022-01-01,RAMCOCEM
3057,2022-01-01,CHOLAFIN
3058,2022-01-01,CIPLA
3059,2022-01-01,COALINDIA
3060,2022-01-01,COLPAL
3061,2022-01-01,CONCOR
3062,2022-01-01,CUMMINSIND
3063,2022-01-01,DABUR
3064,2022-01-01,DIVISLAB
3065,2022-01-01,DLF
3066,2022-01-01,CANBK
3067,2022-01-01,DRREDDY
3068,2022-01-01,ESCORTS
3069,2022-01-01,EXIDEIND
3070,2022-01-01,FEDERALBNK
3071,2022-01-01,GAIL
3072,2022-01-01,GLENMARK
3073,2022-01-01,GMRINFRA
3074,2022-01-01,GNFC
3075,2022-01-01,GODREJCP
3076,2022-01-01,GRASIM
3077,2022-01-01,HAVELLS
3078,2022-01-01,EICHERMOT
3079,2022-01-01,HCLTECH
3080,2022-01-01,BRITANNIA
3081,2022-01-01,BOSCHLTD
3082,2022-01-01,ACC
3083,2022-01-01,ADANIENT
3084,2022-01-01,ADANIPORTS
3085,2022-01-01,AMBUJACEM
3086,2022-01-01,APOLLOHOSP
3087,2022-01-01,APOLLOTYRE
3088,2022-01-01,ASHOKLEY
3089,2022-01-01,ASIANPAINT
3090,2022-01-01,AUROPHARMA
3091,2022-01-01,AXISBANK
3092,2022-01-01,BPCL
3093,2022-01-01,BAJAJ_AUTO
3094,2022-01-01,BAJFINANCE
3095,2022-01-01,BALKRISIND
3096,2022-01-01,BANKBARODA
3097,2022-01-01,BATAINDIA
3098,2022-01-01,BEL
3099,2022-01-01,BERGEPAINT
3100,2022-01-01,BHARATFORG
3101,2022-01-01,BHARTIARTL
3102,2022-01-01,BHEL
3103,2022-01-01,BIOCON
3104,2022-01-01,BAJAJFINSV
3105,2022-01-01,HDFCBANK
3106,2022-01-01,HEROMOTOCO
3107,2022-01-01,HINDALCO
3108,2022-01-01,MFSL
3109,2022-01-01,MGL
3110,2022-01-01,MOTHERSON
3111,2022-01-01,MPHASIS
3112,2022-01-01,MRF
3113,2022-01-01,MUTHOOTFIN
3114,2022-01-01,NATIONALUM
3115,2022-01-01,NAUKRI
3116,2022-01-01,NESTLEIND
3117,2022-01-01,MARUTI
3118,2022-01-01,COFORGE
3119,2022-01-01,NTPC
3120,2022-01-01,ONGC
3121,2022-01-01,PAGEIND
3122,2022-01-01,PEL
3123,2022-01-01,PETRONET
3124,2022-01-01,PFC
3125,2022-01-01,PIDILITIND
3126,2022-01-01,PNB
3127,2022-01-01,POWERGRID
3128,2022-01-01,PVRINOX
3129,2022-01-01,NMDC
3130,2022-01-01,MARICO
3131,2022-01-01,M_MFIN
3132,2022-01-01,HINDPETRO
3133,2022-01-01,HINDUNILVR
3134,2022-01-01,ICICIBANK
3135,2022-01-01,ICICIPRULI
3136,2022-01-01,IDEA
3137,2022-01-01,IDFCFIRSTB
3138,2022-01-01,IGL
3139,2022-01-01,INDIGO
3140,2022-01-01,INDUSINDBK
3141,2022-01-01,INFY
3142,2022-01-01,IOC
3143,2022-01-01,ITC
3144,2022-01-01,JINDALSTEL
3145,2022-01-01,JSWSTEEL
3146,2022-01-01,JUBLFOOD
3147,2022-01-01,KOTAKBANK
3148,2022-01-01,LICHSGFIN
3149,2022-01-01,LT
3150,2022-01-01,LUPIN
3151,2022-01-01,M_M
3152,2022-01-01,RBLBANK
3153,2022-07-01,ABB
3154,2022-07-01,INDHOTEL
3155,2022-07-01,CHAMBLFERT
3156,2022-07-01,GSPL
3157,2022-07-01,UNITDSPR
3158,2022-07-01,BALRAMCHIN
3159,2022-07-01,GRANULES
3160,2022-07-01,INDIACEM
3161,2022-07-01,IDFC
3162,2022-07-01,CANFINHOME
3163,2022-07-01,TATACOMM
3164,2022-07-01,OFSS
3165,2022-07-01,MCX
3166,2022-07-01,BSOFT
3167,2022-07-01,NBCC
3168,2022-07-01,TATACONSUM
3169,2022-07-01,INDUSTOWER
3170,2022-07-01,MINDTREE
3171,2022-07-01,SRTRANSFIN
3172,2022-07-01,AMARAJABAT
3173,2022-07-01,FSL
3174,2022-07-01,TORNTPOWER
3175,2022-07-01,HONAUT
3176,2022-07-01,WHIRLPOOL
3177,2022-07-01,RAIN
3178,2022-07-01,HDFC
3179,2022-07-01,INTELLECT
3180,2022-07-01,IBULHSGFIN
3181,2022-07-01,DELTACORP
3182,2022-07-01,L_TFH
3183,2022-07-01,ZEEL
3184,2022-07-01,TCS
3185,2022-07-01,GODREJPROP
3186,2022-07-01,HAL
3187,2022-07-01,IEX
3188,2022-07-01,IPCALAB
3189,2022-07-01,BANDHANBNK
3190,2022-07-01,UPL
3191,2022-07-01,HDFCLIFE
3192,2022-07-01,POLYCAB
3193,2022-07-01,DIXON
3194,2022-07-01,SIEMENS
3195,2022-07-01,SHREECEM
3196,2022-07-01,SBIN
3197,2022-07-01,INDIAMART
3198,2022-07-01,SAIL
3199,2022-07-01,SYNGENE
3200,2022-07-01,ABBOTINDIA
3201,2022-07-01,VOLTAS
3202,2022-07-01,HINDCOPPER
3203,2022-07-01,ABCAPITAL
3204,2022-07-01,VEDL
3205,2022-07-01,SBICARD
3206,2022-07-01,RECLTD
3207,2022-07-01,SRF
3208,2022-07-01,LAURUSLABS
3209,2022-07-01,ATUL
3210,2022-07-01,PERSISTENT
3211,2022-07-01,OBEROIRLTY
3212,2022-07-01,JKCEMENT
3213,2022-07-01,DALBHARAT
3214,2022-07-01,CROMPTON
3215,2022-07-01,RELIANCE
3216,2022-07-01,SBILIFE
3217,2022-07-01,ASTRAL
3218,2022-07-01,ICICIGI
3219,2022-07-01,NAVINFLUOR
3220,2022-07-01,TATAMOTORS
3221,2022-07-01,NAM_INDIA
3222,2022-07-01,TORNTPHARM
3223,2022-07-01,TITAN
3224,2022-07-01,AUBANK
3225,2022-07-01,TATAPOWER
3226,2022-07-01,LTIM
3227,2022-07-01,IRCTC
3228,2022-07-01,GUJGASLTD
3229,2022-07-01,TATASTEEL
3230,2022-07-01,DEEPAKNTR
3231,2022-07-01,CUB
3232,2022-07-01,LTTS
3233,2022-07-01,TECHM
3234,2022-07-01,ALKEM
3235,2022-07-01,UBL
3236,2022-07-01,ULTRACEMCO
3237,2022-07-01,METROPOLIS
3238,2022-07-01,SUNPHARMA
3239,2022-07-01,COROMANDEL
3240,2022-07-01,ABFRL
3241,2022-07-01,SUNTV
3242,2022-07-01,TVSMOTOR
3243,2022-07-01,HDFCAMC
3244,2022-07-01,TRENT
3245,2022-07-01,PIIND
3246,2022-07-01,TATACHEM
3247,2022-07-01,LALPATHLAB
3248,2022-07-01,AARTIIND
3249,2022-07-01,ZYDUSLIFE
3250,2022-07-01,WIPRO
3251,2022-07-01,MANAPPURAM
3252,2022-07-01,RAMCOCEM
3253,2022-07-01,CHOLAFIN
3254,2022-07-01,CIPLA
3255,2022-07-01,COALINDIA
3256,2022-07-01,COLPAL
3257,2022-07-01,CONCOR
3258,2022-07-01,CUMMINSIND
3259,2022-07-01,DABUR
3260,2022-07-01,DIVISLAB
3261,2022-07-01,DLF
3262,2022-07-01,CANBK
3263,2022-07-01,DRREDDY
3264,2022-07-01,ESCORTS
3265,2022-07-01,EXIDEIND
3266,2022-07-01,FEDERALBNK
3267,2022-07-01,GAIL
3268,2022-07-01,GLENMARK
3269,2022-07-01,GMRINFRA
3270,2022-07-01,GNFC
3271,2022-07-01,GODREJCP
3272,2022-07-01,GRASIM
3273,2022-07-01,HAVELLS
3274,2022-07-01,EICHERMOT
3275,2022-07-01,HCLTECH
3276,2022-07-01,BRITANNIA
3277,2022-07-01,BOSCHLTD
3278,2022-07-01,ACC
3279,2022-07-01,ADANIENT
3280,2022-07-01,ADANIPORTS
3281,2022-07-01,AMBUJACEM
3282,2022-07-01,APOLLOHOSP
3283,2022-07-01,APOLLOTYRE
3284,2022-07-01,ASHOKLEY
3285,2022-07-01,ASIANPAINT
3286,2022-07-01,AUROPHARMA
3287,2022-07-01,AXISBANK
3288,2022-07-01,BPCL
3289,2022-07-01,BAJAJ_AUTO
3290,2022-07-01,BAJFINANCE
3291,2022-07-01,BALKRISIND
3292,2022-07-01,BANKBARODA
3293,2022-07-01,BATAINDIA
3294,2022-07-01,BEL
3295,2022-07-01,BERGEPAINT
3296,2022-07-01,BHARATFORG
3297,2022-07-01,BHARTIARTL
3298,2022-07-01,BHEL
3299,2022-07-01,BIOCON
3300,2022-07-01,BAJAJFINSV
3301,2022-07-01,HDFCBANK
3302,2022-07-01,HEROMOTOCO
3303,2022-07-01,HINDALCO
3304,2022-07-01,MFSL
3305,2022-07-01,MGL
3306,2022-07-01,MOTHERSON
3307,2022-07-01,MPHASIS
3308,2022-07-01,MRF
3309,2022-07-01,MUTHOOTFIN
3310,2022-07-01,NATIONALUM
3311,2022-07-01,NAUKRI
3312,2022-07-01,NESTLEIND
3313,2022-07-01,MARUTI
3314,2022-07-01,COFORGE
3315,2022-07-01,NTPC
3316,2022-07-01,ONGC
3317,2022-07-01,PAGEIND
3318,2022-07-01,PEL
3319,2022-07-01,PETRONET
3320,2022-07-01,PFC
3321,2022-07-01,PIDILITIND
3322,2022-07-01,PNB
3323,2022-07-01,POWERGRID
3324,2022-07-01,PVRINOX
3325,2022-07-01,NMDC
3326,2022-07-01,MARICO
3327,2022-07-01,M_MFIN
3328,2022-07-01,HINDPETRO
3329,2022-07-01,HINDUNILVR
3330,2022-07-01,ICICIBANK
3331,2022-07-01,ICICIPRULI
3332,2022-07-01,IDEA
3333,2022-07-01,IDFCFIRSTB
3334,2022-07-01,IGL
3335,2022-07-01,INDIGO
3336,2022-07-01,INDUSINDBK
3337,2022-07-01,INFY
3338,2022-07-01,IOC
3339,2022-07-01,ITC
3340,2022-07-01,JINDALSTEL
3341,2022-07-01,JSWSTEEL
3342,2022-07-01,JUBLFOOD
3343,2022-07-01,KOTAKBANK
3344,2022-07-01,LICHSGFIN
3345,2022-07-01,LT
3346,2022-07-01,LUPIN
3347,2022-07-01,M_M
