,Symbol,Start,End,Company Name,Accord Code
3215,TATAMOTORS,2021-11-26,2021-12-30,Tata Motors Ltd.,100570
3216,WIPRO,2021-11-26,2021-12-30,Wipro Ltd.,107685
3217,APOLLOHOSP,2021-11-26,2021-12-30,Apollo Hospitals Enterprise Ltd.,108869
3218,MINDTREE,2021-11-26,2021-12-30,Mindtree Ltd. - (Amalgamated),132819
3219,COFORGE,2021-11-26,2021-12-30,Coforge Ltd.,132541
3220,GRASIM,2021-11-26,2021-12-30,Grasim Industries Ltd.,100300
3221,TATAPOWER,2021-11-26,2021-12-30,Tata Power Company Ltd.,100400
3222,MPHASIS,2021-11-26,2021-12-30,Mphasis Ltd.,126299
3223,CUMMINSIND,2021-11-26,2021-12-30,Cummins India Ltd.,100480
3224,INFY,2021-11-26,2021-12-30,Infosys Ltd.,100209
3225,CHOLAFIN,2021-11-26,2021-12-30,Cholamandalam Investment and Finance Company Ltd.,111243
3226,TATACHEM,2021-11-26,2021-12-30,Tata Chemicals Ltd.,100770
3227,HINDALCO,2021-11-26,2021-12-30,Hindalco Industries Ltd.,100440
3228,ASHOKLEY,2021-11-26,2021-12-30,Ashok Leyland Ltd.,100477
3229,SBIN,2021-11-26,2021-12-30,State Bank Of India,100112
3230,MOTHERSON,2021-11-26,2021-12-30,Samvardhana Motherson International Ltd.,117334
3231,BHARATFORG,2021-11-26,2021-12-30,Bharat Forge Ltd.,100493
3232,NATIONALUM,2021-11-26,2021-12-30,National Aluminium Company Ltd.,132234
3233,NMDC,2021-11-26,2021-12-30,NMDC Ltd.,126371
3234,LTTS,2021-11-26,2021-12-30,L&T Technology Services Ltd.,268618
3235,TECHM,2021-11-26,2021-12-30,Tech Mahindra Ltd.,132755
3236,GUJGASLTD,2021-11-26,2021-12-30,Gujarat Gas Ltd.,249927
3237,LALPATHLAB,2021-11-26,2021-12-30,Dr. Lal Pathlabs Ltd.,218763
3238,DIVISLAB,2021-11-26,2021-12-30,Divi's Laboratories Ltd.,132488
3239,VEDL,2021-11-26,2021-12-30,Vedanta Ltd.,100295
3240,IEX,2021-12-31,2022-01-27,Indian Energy Exchange Ltd.,224623
3241,PERSISTENT,2021-12-31,2022-01-27,Persistent Systems Ltd.,210590
3242,MINDTREE,2021-12-31,2022-01-27,Mindtree Ltd. - (Amalgamated),132819
3243,TATAPOWER,2021-12-31,2022-01-27,Tata Power Company Ltd.,100400
3244,ADANIENT,2021-12-31,2022-01-27,Adani Enterprises Ltd.,112599
3245,IRCTC,2021-12-31,2022-01-27,Indian Railway Catering And Tourism Corporation Ltd.,208412
3246,TATAMOTORS,2021-12-31,2022-01-27,Tata Motors Ltd.,100570
3247,MPHASIS,2021-12-31,2022-01-27,Mphasis Ltd.,126299
3248,DEEPAKNTR,2021-12-31,2022-01-27,Deepak Nitrite Ltd.,106401
3249,POLYCAB,2021-12-31,2022-01-27,Polycab India Ltd.,211337
3250,LTTS,2021-12-31,2022-01-27,L&T Technology Services Ltd.,268618
3251,WIPRO,2021-12-31,2022-01-27,Wipro Ltd.,107685
3252,APOLLOHOSP,2021-12-31,2022-01-27,Apollo Hospitals Enterprise Ltd.,108869
3253,SRF,2021-12-31,2022-01-27,SRF Ltd.,103806
3254,NATIONALUM,2021-12-31,2022-01-27,National Aluminium Company Ltd.,132234
3255,LTIM,2021-12-31,2022-01-27,LTIMindtree Ltd.,216156
3256,COFORGE,2021-12-31,2022-01-27,Coforge Ltd.,132541
3257,TECHM,2021-12-31,2022-01-27,Tech Mahindra Ltd.,132755
3258,DIXON,2021-12-31,2022-01-27,Dixon Technologies (India) Ltd.,210072
3259,BSOFT,2021-12-31,2022-01-27,Birlasoft Ltd.,132400
3260,TATACHEM,2021-12-31,2022-01-27,Tata Chemicals Ltd.,100770
3261,VEDL,2021-12-31,2022-01-27,Vedanta Ltd.,100295
3262,GRASIM,2021-12-31,2022-01-27,Grasim Industries Ltd.,100300
3263,BAJAJFINSV,2021-12-31,2022-01-27,Bajaj Finserv Ltd.,205198
3264,BALRAMCHIN,2021-12-31,2022-01-27,Balrampur Chini Mills Ltd.,100038
3265,HINDALCO,2021-12-31,2022-01-27,Hindalco Industries Ltd.,100440
3266,GNFC,2021-12-31,2022-01-27,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3267,JKCEMENT,2021-12-31,2022-01-27,JK Cement Ltd.,132644
3268,HINDCOPPER,2021-12-31,2022-01-27,Hindustan Copper Ltd.,113599
3269,ASTRAL,2021-12-31,2022-01-27,Astral Ltd.,132830
3270,IEX,2022-01-28,2022-02-24,Indian Energy Exchange Ltd.,224623
3271,PERSISTENT,2022-01-28,2022-02-24,Persistent Systems Ltd.,210590
3272,MINDTREE,2022-01-28,2022-02-24,Mindtree Ltd. - (Amalgamated),132819
3273,TATAPOWER,2022-01-28,2022-02-24,Tata Power Company Ltd.,100400
3274,ADANIENT,2022-01-28,2022-02-24,Adani Enterprises Ltd.,112599
3275,IRCTC,2022-01-28,2022-02-24,Indian Railway Catering And Tourism Corporation Ltd.,208412
3276,TATAMOTORS,2022-01-28,2022-02-24,Tata Motors Ltd.,100570
3277,MPHASIS,2022-01-28,2022-02-24,Mphasis Ltd.,126299
3278,DEEPAKNTR,2022-01-28,2022-02-24,Deepak Nitrite Ltd.,106401
3279,POLYCAB,2022-01-28,2022-02-24,Polycab India Ltd.,211337
3280,LTTS,2022-01-28,2022-02-24,L&T Technology Services Ltd.,268618
3281,WIPRO,2022-01-28,2022-02-24,Wipro Ltd.,107685
3282,APOLLOHOSP,2022-01-28,2022-02-24,Apollo Hospitals Enterprise Ltd.,108869
3283,SRF,2022-01-28,2022-02-24,SRF Ltd.,103806
3284,NATIONALUM,2022-01-28,2022-02-24,National Aluminium Company Ltd.,132234
3285,LTIM,2022-01-28,2022-02-24,LTIMindtree Ltd.,216156
3286,COFORGE,2022-01-28,2022-02-24,Coforge Ltd.,132541
3287,TECHM,2022-01-28,2022-02-24,Tech Mahindra Ltd.,132755
3288,DIXON,2022-01-28,2022-02-24,Dixon Technologies (India) Ltd.,210072
3289,BSOFT,2022-01-28,2022-02-24,Birlasoft Ltd.,132400
3290,TATACHEM,2022-01-28,2022-02-24,Tata Chemicals Ltd.,100770
3291,VEDL,2022-01-28,2022-02-24,Vedanta Ltd.,100295
3292,GRASIM,2022-01-28,2022-02-24,Grasim Industries Ltd.,100300
3293,BAJAJFINSV,2022-01-28,2022-02-24,Bajaj Finserv Ltd.,205198
3294,BALRAMCHIN,2022-01-28,2022-02-24,Balrampur Chini Mills Ltd.,100038
3295,HINDALCO,2022-01-28,2022-02-24,Hindalco Industries Ltd.,100440
3296,GNFC,2022-01-28,2022-02-24,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3297,JKCEMENT,2022-01-28,2022-02-24,JK Cement Ltd.,132644
3298,HINDCOPPER,2022-01-28,2022-02-24,Hindustan Copper Ltd.,113599
3299,ASTRAL,2022-01-28,2022-02-24,Astral Ltd.,132830
3300,IEX,2022-02-25,2022-03-31,Indian Energy Exchange Ltd.,224623
3301,PERSISTENT,2022-02-25,2022-03-31,Persistent Systems Ltd.,210590
3302,MINDTREE,2022-02-25,2022-03-31,Mindtree Ltd. - (Amalgamated),132819
3303,TATAPOWER,2022-02-25,2022-03-31,Tata Power Company Ltd.,100400
3304,ADANIENT,2022-02-25,2022-03-31,Adani Enterprises Ltd.,112599
3305,IRCTC,2022-02-25,2022-03-31,Indian Railway Catering And Tourism Corporation Ltd.,208412
3306,TATAMOTORS,2022-02-25,2022-03-31,Tata Motors Ltd.,100570
3307,MPHASIS,2022-02-25,2022-03-31,Mphasis Ltd.,126299
3308,DEEPAKNTR,2022-02-25,2022-03-31,Deepak Nitrite Ltd.,106401
3309,POLYCAB,2022-02-25,2022-03-31,Polycab India Ltd.,211337
3310,LTTS,2022-02-25,2022-03-31,L&T Technology Services Ltd.,268618
3311,WIPRO,2022-02-25,2022-03-31,Wipro Ltd.,107685
3312,APOLLOHOSP,2022-02-25,2022-03-31,Apollo Hospitals Enterprise Ltd.,108869
3313,SRF,2022-02-25,2022-03-31,SRF Ltd.,103806
3314,NATIONALUM,2022-02-25,2022-03-31,National Aluminium Company Ltd.,132234
3315,LTIM,2022-02-25,2022-03-31,LTIMindtree Ltd.,216156
3316,COFORGE,2022-02-25,2022-03-31,Coforge Ltd.,132541
3317,TECHM,2022-02-25,2022-03-31,Tech Mahindra Ltd.,132755
3318,DIXON,2022-02-25,2022-03-31,Dixon Technologies (India) Ltd.,210072
3319,BSOFT,2022-02-25,2022-03-31,Birlasoft Ltd.,132400
3320,TATACHEM,2022-02-25,2022-03-31,Tata Chemicals Ltd.,100770
3321,VEDL,2022-02-25,2022-03-31,Vedanta Ltd.,100295
3322,GRASIM,2022-02-25,2022-03-31,Grasim Industries Ltd.,100300
3323,BAJAJFINSV,2022-02-25,2022-03-31,Bajaj Finserv Ltd.,205198
3324,BALRAMCHIN,2022-02-25,2022-03-31,Balrampur Chini Mills Ltd.,100038
3325,HINDALCO,2022-02-25,2022-03-31,Hindalco Industries Ltd.,100440
3326,GNFC,2022-02-25,2022-03-31,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3327,JKCEMENT,2022-02-25,2022-03-31,JK Cement Ltd.,132644
3328,HINDCOPPER,2022-02-25,2022-03-31,Hindustan Copper Ltd.,113599
3329,ASTRAL,2022-02-25,2022-03-31,Astral Ltd.,132830
3330,IEX,2022-04-01,2022-04-28,Indian Energy Exchange Ltd.,224623
3331,PERSISTENT,2022-04-01,2022-04-28,Persistent Systems Ltd.,210590
3332,MINDTREE,2022-04-01,2022-04-28,Mindtree Ltd. - (Amalgamated),132819
3333,TATAPOWER,2022-04-01,2022-04-28,Tata Power Company Ltd.,100400
3334,ADANIENT,2022-04-01,2022-04-28,Adani Enterprises Ltd.,112599
3335,IRCTC,2022-04-01,2022-04-28,Indian Railway Catering And Tourism Corporation Ltd.,208412
3336,TATAMOTORS,2022-04-01,2022-04-28,Tata Motors Ltd.,100570
3337,MPHASIS,2022-04-01,2022-04-28,Mphasis Ltd.,126299
3338,DEEPAKNTR,2022-04-01,2022-04-28,Deepak Nitrite Ltd.,106401
3339,POLYCAB,2022-04-01,2022-04-28,Polycab India Ltd.,211337
3340,LTTS,2022-04-01,2022-04-28,L&T Technology Services Ltd.,268618
3341,WIPRO,2022-04-01,2022-04-28,Wipro Ltd.,107685
3342,APOLLOHOSP,2022-04-01,2022-04-28,Apollo Hospitals Enterprise Ltd.,108869
3343,SRF,2022-04-01,2022-04-28,SRF Ltd.,103806
3344,NATIONALUM,2022-04-01,2022-04-28,National Aluminium Company Ltd.,132234
3345,LTIM,2022-04-01,2022-04-28,LTIMindtree Ltd.,216156
3346,COFORGE,2022-04-01,2022-04-28,Coforge Ltd.,132541
3347,TECHM,2022-04-01,2022-04-28,Tech Mahindra Ltd.,132755
3348,DIXON,2022-04-01,2022-04-28,Dixon Technologies (India) Ltd.,210072
3349,BSOFT,2022-04-01,2022-04-28,Birlasoft Ltd.,132400
3350,TATACHEM,2022-04-01,2022-04-28,Tata Chemicals Ltd.,100770
3351,VEDL,2022-04-01,2022-04-28,Vedanta Ltd.,100295
3352,GRASIM,2022-04-01,2022-04-28,Grasim Industries Ltd.,100300
3353,BAJAJFINSV,2022-04-01,2022-04-28,Bajaj Finserv Ltd.,205198
3354,BALRAMCHIN,2022-04-01,2022-04-28,Balrampur Chini Mills Ltd.,100038
3355,HINDALCO,2022-04-01,2022-04-28,Hindalco Industries Ltd.,100440
3356,GNFC,2022-04-01,2022-04-28,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3357,JKCEMENT,2022-04-01,2022-04-28,JK Cement Ltd.,132644
3358,HINDCOPPER,2022-04-01,2022-04-28,Hindustan Copper Ltd.,113599
3359,ASTRAL,2022-04-01,2022-04-28,Astral Ltd.,132830
3360,IEX,2022-04-29,2022-05-26,Indian Energy Exchange Ltd.,224623
3361,PERSISTENT,2022-04-29,2022-05-26,Persistent Systems Ltd.,210590
3362,MINDTREE,2022-04-29,2022-05-26,Mindtree Ltd. - (Amalgamated),132819
3363,TATAPOWER,2022-04-29,2022-05-26,Tata Power Company Ltd.,100400
3364,ADANIENT,2022-04-29,2022-05-26,Adani Enterprises Ltd.,112599
3365,IRCTC,2022-04-29,2022-05-26,Indian Railway Catering And Tourism Corporation Ltd.,208412
3366,TATAMOTORS,2022-04-29,2022-05-26,Tata Motors Ltd.,100570
3367,MPHASIS,2022-04-29,2022-05-26,Mphasis Ltd.,126299
3368,DEEPAKNTR,2022-04-29,2022-05-26,Deepak Nitrite Ltd.,106401
3369,POLYCAB,2022-04-29,2022-05-26,Polycab India Ltd.,211337
3370,LTTS,2022-04-29,2022-05-26,L&T Technology Services Ltd.,268618
3371,WIPRO,2022-04-29,2022-05-26,Wipro Ltd.,107685
3372,APOLLOHOSP,2022-04-29,2022-05-26,Apollo Hospitals Enterprise Ltd.,108869
3373,SRF,2022-04-29,2022-05-26,SRF Ltd.,103806
3374,NATIONALUM,2022-04-29,2022-05-26,National Aluminium Company Ltd.,132234
3375,LTIM,2022-04-29,2022-05-26,LTIMindtree Ltd.,216156
3376,COFORGE,2022-04-29,2022-05-26,Coforge Ltd.,132541
3377,TECHM,2022-04-29,2022-05-26,Tech Mahindra Ltd.,132755
3378,DIXON,2022-04-29,2022-05-26,Dixon Technologies (India) Ltd.,210072
3379,BSOFT,2022-04-29,2022-05-26,Birlasoft Ltd.,132400
3380,TATACHEM,2022-04-29,2022-05-26,Tata Chemicals Ltd.,100770
3381,VEDL,2022-04-29,2022-05-26,Vedanta Ltd.,100295
3382,GRASIM,2022-04-29,2022-05-26,Grasim Industries Ltd.,100300
3383,BAJAJFINSV,2022-04-29,2022-05-26,Bajaj Finserv Ltd.,205198
3384,BALRAMCHIN,2022-04-29,2022-05-26,Balrampur Chini Mills Ltd.,100038
3385,HINDALCO,2022-04-29,2022-05-26,Hindalco Industries Ltd.,100440
3386,GNFC,2022-04-29,2022-05-26,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3387,JKCEMENT,2022-04-29,2022-05-26,JK Cement Ltd.,132644
3388,HINDCOPPER,2022-04-29,2022-05-26,Hindustan Copper Ltd.,113599
3389,ASTRAL,2022-04-29,2022-05-26,Astral Ltd.,132830
3390,IEX,2022-05-27,2022-06-30,Indian Energy Exchange Ltd.,224623
3391,PERSISTENT,2022-05-27,2022-06-30,Persistent Systems Ltd.,210590
3392,MINDTREE,2022-05-27,2022-06-30,Mindtree Ltd. - (Amalgamated),132819
3393,TATAPOWER,2022-05-27,2022-06-30,Tata Power Company Ltd.,100400
3394,ADANIENT,2022-05-27,2022-06-30,Adani Enterprises Ltd.,112599
3395,IRCTC,2022-05-27,2022-06-30,Indian Railway Catering And Tourism Corporation Ltd.,208412
3396,TATAMOTORS,2022-05-27,2022-06-30,Tata Motors Ltd.,100570
3397,MPHASIS,2022-05-27,2022-06-30,Mphasis Ltd.,126299
3398,DEEPAKNTR,2022-05-27,2022-06-30,Deepak Nitrite Ltd.,106401
3399,POLYCAB,2022-05-27,2022-06-30,Polycab India Ltd.,211337
3400,LTTS,2022-05-27,2022-06-30,L&T Technology Services Ltd.,268618
3401,WIPRO,2022-05-27,2022-06-30,Wipro Ltd.,107685
3402,APOLLOHOSP,2022-05-27,2022-06-30,Apollo Hospitals Enterprise Ltd.,108869
3403,SRF,2022-05-27,2022-06-30,SRF Ltd.,103806
3404,NATIONALUM,2022-05-27,2022-06-30,National Aluminium Company Ltd.,132234
3405,LTIM,2022-05-27,2022-06-30,LTIMindtree Ltd.,216156
3406,COFORGE,2022-05-27,2022-06-30,Coforge Ltd.,132541
3407,TECHM,2022-05-27,2022-06-30,Tech Mahindra Ltd.,132755
3408,DIXON,2022-05-27,2022-06-30,Dixon Technologies (India) Ltd.,210072
3409,BSOFT,2022-05-27,2022-06-30,Birlasoft Ltd.,132400
3410,TATACHEM,2022-05-27,2022-06-30,Tata Chemicals Ltd.,100770
3411,VEDL,2022-05-27,2022-06-30,Vedanta Ltd.,100295
3412,GRASIM,2022-05-27,2022-06-30,Grasim Industries Ltd.,100300
3413,BAJAJFINSV,2022-05-27,2022-06-30,Bajaj Finserv Ltd.,205198
3414,BALRAMCHIN,2022-05-27,2022-06-30,Balrampur Chini Mills Ltd.,100038
3415,HINDALCO,2022-05-27,2022-06-30,Hindalco Industries Ltd.,100440
3416,GNFC,2022-05-27,2022-06-30,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3417,JKCEMENT,2022-05-27,2022-06-30,JK Cement Ltd.,132644
3418,HINDCOPPER,2022-05-27,2022-06-30,Hindustan Copper Ltd.,113599
3419,ASTRAL,2022-05-27,2022-06-30,Astral Ltd.,132830
3420,HAL,2022-07-01,2022-07-28,Hindustan Aeronautics Ltd.,219494
3421,TATAPOWER,2022-07-01,2022-07-28,Tata Power Company Ltd.,100400
3422,INDHOTEL,2022-07-01,2022-07-28,The Indian Hotels Company Ltd.,100850
3423,ITC,2022-07-01,2022-07-28,ITC Ltd.,100875
3424,M_M,2022-07-01,2022-07-28,Mahindra & Mahindra Ltd.,100520
3425,GNFC,2022-07-01,2022-07-28,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3426,SRF,2022-07-01,2022-07-28,SRF Ltd.,103806
3427,PAGEIND,2022-07-01,2022-07-28,Page Industries Ltd.,132827
3428,PVRINOX,2022-07-01,2022-07-28,PVR Inox Ltd.,132689
3429,TVSMOTOR,2022-07-01,2022-07-28,TVS Motor Company Ltd.,132343
3430,IRCTC,2022-07-01,2022-07-28,Indian Railway Catering And Tourism Corporation Ltd.,208412
3431,BHARTIARTL,2022-07-01,2022-07-28,Bharti Airtel Ltd.,132454
3432,ADANIENT,2022-07-01,2022-07-28,Adani Enterprises Ltd.,112599
3433,COALINDIA,2022-07-01,2022-07-28,Coal India Ltd.,219300
3434,ABB,2022-07-01,2022-07-28,ABB India Ltd.,100002
3435,POWERGRID,2022-07-01,2022-07-28,Power Grid Corporation Of India Ltd.,132898
3436,TRENT,2022-07-01,2022-07-28,Trent Ltd.,100251
3437,NTPC,2022-07-01,2022-07-28,NTPC Ltd.,132555
3438,IEX,2022-07-01,2022-07-28,Indian Energy Exchange Ltd.,224623
3439,SUNPHARMA,2022-07-01,2022-07-28,Sun Pharmaceutical Industries Ltd.,124715
3440,BEL,2022-07-01,2022-07-28,Bharat Electronics Ltd.,100049
3441,CHOLAFIN,2022-07-01,2022-07-28,Cholamandalam Investment and Finance Company Ltd.,111243
3442,SIEMENS,2022-07-01,2022-07-28,Siemens Ltd.,100550
3443,ABBOTINDIA,2022-07-01,2022-07-28,Abbott India Ltd.,100488
3444,RELIANCE,2022-07-01,2022-07-28,Reliance Industries Ltd.,100325
3445,ESCORTS,2022-07-01,2022-07-28,Escorts Kubota Ltd.,100495
3446,CUMMINSIND,2022-07-01,2022-07-28,Cummins India Ltd.,100480
3447,UNITDSPR,2022-07-01,2022-07-28,United Spirits Ltd.,132432
3448,TATAMOTORS,2022-07-01,2022-07-28,Tata Motors Ltd.,100570
3449,ASHOKLEY,2022-07-01,2022-07-28,Ashok Leyland Ltd.,100477
3450,HAL,2022-07-29,2022-08-25,Hindustan Aeronautics Ltd.,219494
3451,TATAPOWER,2022-07-29,2022-08-25,Tata Power Company Ltd.,100400
3452,INDHOTEL,2022-07-29,2022-08-25,The Indian Hotels Company Ltd.,100850
3453,ITC,2022-07-29,2022-08-25,ITC Ltd.,100875
3454,M_M,2022-07-29,2022-08-25,Mahindra & Mahindra Ltd.,100520
3455,GNFC,2022-07-29,2022-08-25,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3456,SRF,2022-07-29,2022-08-25,SRF Ltd.,103806
3457,PAGEIND,2022-07-29,2022-08-25,Page Industries Ltd.,132827
3458,PVRINOX,2022-07-29,2022-08-25,PVR Inox Ltd.,132689
3459,TVSMOTOR,2022-07-29,2022-08-25,TVS Motor Company Ltd.,132343
3460,IRCTC,2022-07-29,2022-08-25,Indian Railway Catering And Tourism Corporation Ltd.,208412
3461,BHARTIARTL,2022-07-29,2022-08-25,Bharti Airtel Ltd.,132454
3462,ADANIENT,2022-07-29,2022-08-25,Adani Enterprises Ltd.,112599
3463,COALINDIA,2022-07-29,2022-08-25,Coal India Ltd.,219300
3464,ABB,2022-07-29,2022-08-25,ABB India Ltd.,100002
3465,POWERGRID,2022-07-29,2022-08-25,Power Grid Corporation Of India Ltd.,132898
3466,TRENT,2022-07-29,2022-08-25,Trent Ltd.,100251
3467,NTPC,2022-07-29,2022-08-25,NTPC Ltd.,132555
3468,IEX,2022-07-29,2022-08-25,Indian Energy Exchange Ltd.,224623
3469,SUNPHARMA,2022-07-29,2022-08-25,Sun Pharmaceutical Industries Ltd.,124715
3470,BEL,2022-07-29,2022-08-25,Bharat Electronics Ltd.,100049
3471,CHOLAFIN,2022-07-29,2022-08-25,Cholamandalam Investment and Finance Company Ltd.,111243
3472,SIEMENS,2022-07-29,2022-08-25,Siemens Ltd.,100550
3473,ABBOTINDIA,2022-07-29,2022-08-25,Abbott India Ltd.,100488
3474,RELIANCE,2022-07-29,2022-08-25,Reliance Industries Ltd.,100325
3475,ESCORTS,2022-07-29,2022-08-25,Escorts Kubota Ltd.,100495
3476,CUMMINSIND,2022-07-29,2022-08-25,Cummins India Ltd.,100480
3477,UNITDSPR,2022-07-29,2022-08-25,United Spirits Ltd.,132432
3478,TATAMOTORS,2022-07-29,2022-08-25,Tata Motors Ltd.,100570
3479,ASHOKLEY,2022-07-29,2022-08-25,Ashok Leyland Ltd.,100477
3480,HAL,2022-08-26,2022-09-29,Hindustan Aeronautics Ltd.,219494
3481,TATAPOWER,2022-08-26,2022-09-29,Tata Power Company Ltd.,100400
3482,INDHOTEL,2022-08-26,2022-09-29,The Indian Hotels Company Ltd.,100850
3483,ITC,2022-08-26,2022-09-29,ITC Ltd.,100875
3484,M_M,2022-08-26,2022-09-29,Mahindra & Mahindra Ltd.,100520
3485,GNFC,2022-08-26,2022-09-29,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3486,SRF,2022-08-26,2022-09-29,SRF Ltd.,103806
3487,PAGEIND,2022-08-26,2022-09-29,Page Industries Ltd.,132827
3488,PVRINOX,2022-08-26,2022-09-29,PVR Inox Ltd.,132689
3489,TVSMOTOR,2022-08-26,2022-09-29,TVS Motor Company Ltd.,132343
3490,IRCTC,2022-08-26,2022-09-29,Indian Railway Catering And Tourism Corporation Ltd.,208412
3491,BHARTIARTL,2022-08-26,2022-09-29,Bharti Airtel Ltd.,132454
3492,ADANIENT,2022-08-26,2022-09-29,Adani Enterprises Ltd.,112599
3493,COALINDIA,2022-08-26,2022-09-29,Coal India Ltd.,219300
3494,ABB,2022-08-26,2022-09-29,ABB India Ltd.,100002
3495,POWERGRID,2022-08-26,2022-09-29,Power Grid Corporation Of India Ltd.,132898
3496,TRENT,2022-08-26,2022-09-29,Trent Ltd.,100251
3497,NTPC,2022-08-26,2022-09-29,NTPC Ltd.,132555
3498,IEX,2022-08-26,2022-09-29,Indian Energy Exchange Ltd.,224623
3499,SUNPHARMA,2022-08-26,2022-09-29,Sun Pharmaceutical Industries Ltd.,124715
3500,BEL,2022-08-26,2022-09-29,Bharat Electronics Ltd.,100049
3501,CHOLAFIN,2022-08-26,2022-09-29,Cholamandalam Investment and Finance Company Ltd.,111243
3502,SIEMENS,2022-08-26,2022-09-29,Siemens Ltd.,100550
3503,ABBOTINDIA,2022-08-26,2022-09-29,Abbott India Ltd.,100488
3504,RELIANCE,2022-08-26,2022-09-29,Reliance Industries Ltd.,100325
3505,ESCORTS,2022-08-26,2022-09-29,Escorts Kubota Ltd.,100495
3506,CUMMINSIND,2022-08-26,2022-09-29,Cummins India Ltd.,100480
3507,UNITDSPR,2022-08-26,2022-09-29,United Spirits Ltd.,132432
3508,TATAMOTORS,2022-08-26,2022-09-29,Tata Motors Ltd.,100570
3509,ASHOKLEY,2022-08-26,2022-09-29,Ashok Leyland Ltd.,100477
3510,HAL,2022-09-30,2022-10-27,Hindustan Aeronautics Ltd.,219494
3511,TATAPOWER,2022-09-30,2022-10-27,Tata Power Company Ltd.,100400
3512,INDHOTEL,2022-09-30,2022-10-27,The Indian Hotels Company Ltd.,100850
3513,ITC,2022-09-30,2022-10-27,ITC Ltd.,100875
3514,M_M,2022-09-30,2022-10-27,Mahindra & Mahindra Ltd.,100520
3515,GNFC,2022-09-30,2022-10-27,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3516,SRF,2022-09-30,2022-10-27,SRF Ltd.,103806
3517,PAGEIND,2022-09-30,2022-10-27,Page Industries Ltd.,132827
3518,PVRINOX,2022-09-30,2022-10-27,PVR Inox Ltd.,132689
3519,TVSMOTOR,2022-09-30,2022-10-27,TVS Motor Company Ltd.,132343
3520,IRCTC,2022-09-30,2022-10-27,Indian Railway Catering And Tourism Corporation Ltd.,208412
3521,BHARTIARTL,2022-09-30,2022-10-27,Bharti Airtel Ltd.,132454
3522,ADANIENT,2022-09-30,2022-10-27,Adani Enterprises Ltd.,112599
3523,COALINDIA,2022-09-30,2022-10-27,Coal India Ltd.,219300
3524,ABB,2022-09-30,2022-10-27,ABB India Ltd.,100002
3525,POWERGRID,2022-09-30,2022-10-27,Power Grid Corporation Of India Ltd.,132898
3526,TRENT,2022-09-30,2022-10-27,Trent Ltd.,100251
3527,NTPC,2022-09-30,2022-10-27,NTPC Ltd.,132555
3528,IEX,2022-09-30,2022-10-27,Indian Energy Exchange Ltd.,224623
3529,SUNPHARMA,2022-09-30,2022-10-27,Sun Pharmaceutical Industries Ltd.,124715
3530,BEL,2022-09-30,2022-10-27,Bharat Electronics Ltd.,100049
3531,CHOLAFIN,2022-09-30,2022-10-27,Cholamandalam Investment and Finance Company Ltd.,111243
3532,SIEMENS,2022-09-30,2022-10-27,Siemens Ltd.,100550
3533,ABBOTINDIA,2022-09-30,2022-10-27,Abbott India Ltd.,100488
3534,RELIANCE,2022-09-30,2022-10-27,Reliance Industries Ltd.,100325
3535,ESCORTS,2022-09-30,2022-10-27,Escorts Kubota Ltd.,100495
3536,CUMMINSIND,2022-09-30,2022-10-27,Cummins India Ltd.,100480
3537,UNITDSPR,2022-09-30,2022-10-27,United Spirits Ltd.,132432
3538,TATAMOTORS,2022-09-30,2022-10-27,Tata Motors Ltd.,100570
3539,ASHOKLEY,2022-09-30,2022-10-27,Ashok Leyland Ltd.,100477
3540,HAL,2022-10-28,2022-11-24,Hindustan Aeronautics Ltd.,219494
3541,TATAPOWER,2022-10-28,2022-11-24,Tata Power Company Ltd.,100400
3542,INDHOTEL,2022-10-28,2022-11-24,The Indian Hotels Company Ltd.,100850
3543,ITC,2022-10-28,2022-11-24,ITC Ltd.,100875
3544,M_M,2022-10-28,2022-11-24,Mahindra & Mahindra Ltd.,100520
3545,GNFC,2022-10-28,2022-11-24,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,100670
3546,SRF,2022-10-28,2022-11-24,SRF Ltd.,103806
3547,PAGEIND,2022-10-28,2022-11-24,Page Industries Ltd.,132827
3548,PVRINOX,2022-10-28,2022-11-24,PVR Inox Ltd.,132689
3549,TVSMOTOR,2022-10-28,2022-11-24,TVS Motor Company Ltd.,132343
3550,IRCTC,2022-10-28,2022-11-24,Indian Railway Catering And Tourism Corporation Ltd.,208412
3551,BHARTIARTL,2022-10-28,2022-11-24,Bharti Airtel Ltd.,132454
3552,ADANIENT,2022-10-28,2022-11-24,Adani Enterprises Ltd.,112599
3553,COALINDIA,2022-10-28,2022-11-24,Coal India Ltd.,219300
3554,ABB,2022-10-28,2022-11-24,ABB India Ltd.,100002
