,Date,Start Value,Stock Start Price,Stock Close Price,Close Symbol,Close Value,Close Qty,Balance
1777,2017_12 ,603777.35,287.65,332.8,VEDL,698547.2,2099,13399.439648499247
1778,2017_12 ,796890.3999999999,391.4,380.2,INDIANB,774087.2,2036,13399.439648499247
1779,2017_12 ,559920.2999999999,1744.3,1946.6,CEATLTD,624858.6,321,13399.439648499247
1780,2017_12 ,417410.0,469.0,474.75,CANFINHOME,422527.5,890,13399.439648499247
1781,2017_12 ,556396.65,108.65,109.0,FEDERALBNK,558189.0,5121,13399.439648499247
1782,2017_12 ,470092.55,17.95,23.2,JPASSOCIAT,607584.8,26189,13399.439648499247
1783,2017_12 ,733151.0,1061.0,1194.4,BALKRISIND,825330.4,691,13399.439648499247
1784,2017_12 ,602186.0,123.5,129.15,MRPL,629735.4,4876,13399.439648499247
1785,2017_12 ,706947.5,507.5,530.55,BAJAJFINSV,739056.1499999999,1393,13399.439648499247
1786,2017_12 ,756211.25,226.75,236.75,VGUARD,789561.25,3335,13399.439648499247
1787,2017_12 ,635163.0,1097.0,1087.65,MGL,629749.3500000001,579,13399.439648499247
1788,2017_12 ,644931.06,923.97,939.0,HDFCBANK,655422.0,698,13399.439648499247
1789,2017_12 ,562586.0,2731.0,2845.95,PEL,586265.7,206,13399.439648499247
1790,2017_12 ,513503.58,115.42,115.88,RECLTD,515550.12,4449,13399.439648499247
1791,2017_12 ,466729.8,427.8,423.8,CADILAHC,462365.8,1091,13399.439648499247
1792,2017_12 ,731496.0,3153.0,3223.2,DALMIABHA,747782.4,232,13399.439648499247
1793,2017_12 ,616875.0,1645.0,1588.25,BEML,595593.75,375,13399.439648499247
1794,2017_12 ,681967.5,8632.5,9629.0,MARUTI,760691.0,79,13399.439648499247
1795,2017_12 ,608300.0,385.0,398.65,ADANIPORTS,629867.0,1580,13399.439648499247
1796,2017_12 ,510901.69999999995,568.3,602.6,GODREJIND,541737.4,899,13399.439648499247
1797,2017_12 ,612917.0,691.0,772.3,ESCORTS,685030.1,887,13399.439648499247
1798,2017_12 ,452510.0,370.0,389.95,ICICIPRULI,476908.85,1223,13399.439648499247
1799,2017_12 ,599068.8,850.95,999.6,SUNTV,703718.4,704,13399.439648499247
1800,2018_1 ,1212107.5,1769.5,1710.2,BAJFINANCE,1171487.0,685,20400.209648499265
1801,2018_1 ,1337561.5,774.5,704.5,TVSMOTOR,1216671.5,1727,20400.209648499265
1802,2018_1 ,1460725.5,337.35,307.25,IGL,1330392.5,4330,20400.209648499265
1803,2018_1 ,852602.7299999999,73.57,76.93,TATASTEEL,891541.77,11589,20400.209648499265
1804,2018_1 ,830685.0,197.5,182.5,DCBBANK,767595.0,4206,20400.209648499265
1805,2018_1 ,686151.7999999999,26.2,22.0,JPASSOCIAT,576158.0,26189,20400.209648499265
1806,2018_1 ,829545.5,1200.5,1121.1,BALKRISIND,774680.1,691,20400.209648499265
1807,2018_1 ,733832.3999999999,526.8,493.26,BAJAJFINSV,687111.1799999999,1393,20400.209648499265
1808,2018_1 ,817075.0,245.0,230.55,VGUARD,768884.25,3335,20400.209648499265
1809,2018_1 ,652630.0,935.0,987.42,HDFCBANK,689219.1599999999,698,20400.209648499265
1810,2018_1 ,746750.0,3218.75,3003.5,DALMIABHA,696812.0,232,20400.209648499265
1811,2018_1 ,774121.0,9799.0,9278.0,MARUTI,732962.0,79,20400.209648499265
1812,2018_1 ,700463.9,789.7,836.8,ESCORTS,742241.5999999999,887,20400.209648499265
1813,2018_1 ,703296.0,999.0,1033.8,SUNTV,727795.2,704,20400.209648499265
1814,2018_1 ,600899.2000000001,317.6,304.2,TATACONSUM,575546.4,1892,20400.209648499265
1815,2018_1 ,601121.5,206.5,280.25,JINDALSTEL,815807.75,2911,20400.209648499265
1816,2018_1 ,600664.7000000001,1066.9,1074.8,RAYMOND,605112.4,563,20400.209648499265
1817,2018_1 ,600957.63,733.77,673.51,UNITDSPR,551604.6900000001,819,20400.209648499265
1818,2018_1 ,600938.0,754.0,706.25,BATAINDIA,562881.25,797,20400.209648499265
1819,2018_1 ,599994.2999999999,1369.85,1372.7,HINDUNILVR,601242.6,438,20400.209648499265
1820,2018_1 ,600662.7,657.9,615.05,VOLTAS,561540.6499999999,913,20400.209648499265
1821,2018_1 ,600750.0,534.0,452.65,BHARTIARTL,509231.25,1125,20400.209648499265
1822,2018_1 ,600617.05,925.45,965.85,RELIANCE,626836.65,649,20400.209648499265
1823,2018_1 ,600465.14,2373.38,2312.57,BRITANNIA,585080.21,253,20400.209648499265
1824,2018_1 ,600881.85,838.05,765.8,JETAIRWAYS,549078.6,717,20400.209648499265
1825,2018_1 ,600988.25,862.25,884.1,TITAN,616217.7,697,20400.209648499265
1826,2018_1 ,585693.85,25464.95,21956.85,PAGEIND,505007.54999999993,23,20400.209648499265
1827,2018_1 ,601120.0,176.8,221.04,JUBLFOOD,751536.0,3400,20400.209648499265
1828,2018_1 ,601144.0,461.0,561.65,PCJEWELLER,732391.6,1304,20400.209648499265
1829,2018_1 ,601092.8,261.8,253.55,DLF,582150.8,2296,20400.209648499265
1830,2018_2 ,1180974.25,1724.05,1600.3,BAJFINANCE,1096205.5,685,20400.209648499265
1831,2018_2 ,1249139.0999999999,723.3,631.45,TVSMOTOR,1090514.1500000001,1727,20400.209648499265
1832,2018_2 ,1339702.0,309.4,291.65,IGL,1262844.5,4330,20400.209648499265
1833,2018_2 ,905448.57,78.13,63.75,TATASTEEL,738798.75,11589,20400.209648499265
1834,2018_2 ,768015.6,182.6,162.4,DCBBANK,683054.4,4206,20400.209648499265
1835,2018_2 ,529017.7999999999,20.2,16.35,JPASSOCIAT,428190.14999999997,26189,20400.209648499265
1836,2018_2 ,765040.65,1107.15,1075.0,BALKRISIND,742825.0,691,20400.209648499265
1837,2018_2 ,687236.55,493.35,495.17,BAJAJFINSV,689771.81,1393,20400.209648499265
1838,2018_2 ,775721.0,232.6,225.5,VGUARD,752042.5,3335,20400.209648499265
1839,2018_2 ,700582.6,1003.7,926.58,HDFCBANK,646752.84,698,20400.209648499265
1840,2018_2 ,694376.0,2993.0,2738.1,DALMIABHA,635239.2,232,20400.209648499265
1841,2018_2 ,761149.2,9634.8,8633.9,MARUTI,682078.1,79,20400.209648499265
1842,2018_2 ,744193.0,839.0,871.35,ESCORTS,772887.4500000001,887,20400.209648499265
1843,2018_2 ,720896.0,1024.0,908.35,SUNTV,639478.4,704,20400.209648499265
1844,2018_2 ,574789.6,303.8,262.15,TATACONSUM,495987.79999999993,1892,20400.209648499265
1845,2018_2 ,780148.0,268.0,250.25,JINDALSTEL,728477.75,2911,20400.209648499265
1846,2018_2 ,627013.1,1113.7,922.0,RAYMOND,519085.99999999994,563,20400.209648499265
1847,2018_2 ,551604.69,673.51,631.46,UNITDSPR,517165.74,819,20400.209648499265
1848,2018_2 ,571488.85,717.05,698.5,BATAINDIA,556704.5,797,20400.209648499265
1849,2018_2 ,611995.5,1397.25,1326.35,HINDUNILVR,580941.2999999999,438,20400.209648499265
1850,2018_2 ,562408.0,616.0,581.0,VOLTAS,530453.0,913,20400.209648499265
1851,2018_2 ,495000.0,440.0,416.05,BHARTIARTL,468056.25,1125,20400.209648499265
1852,2018_2 ,629043.25,969.25,924.4,RELIANCE,599935.6,649,20400.209648499265
1853,2018_2 ,594170.5,2348.5,2428.25,BRITANNIA,614347.25,253,20400.209648499265
1854,2018_2 ,539901.0,753.0,733.95,JETAIRWAYS,526242.15,717,20400.209648499265
1855,2018_2 ,627404.5499999999,900.15,817.45,TITAN,569762.6499999999,697,20400.209648499265
1856,2018_2 ,505839.0,21993.0,22256.4,PAGEIND,511897.20000000007,23,20400.209648499265
1857,2018_2 ,742696.0,218.44,197.49,JUBLFOOD,671466.0,3400,20400.209648499265
1858,2018_2 ,734934.4,563.6,327.5,PCJEWELLER,427060.0,1304,20400.209648499265
1859,2018_2 ,585250.4,254.9,219.85,DLF,504775.60000000003,2296,20400.209648499265
1860,2018_3 ,1121345.0,1637.0,1767.75,BAJFINANCE,1210908.75,685,20400.209648499265
1861,2018_3 ,1145001.0,663.0,619.25,TVSMOTOR,1069444.75,1727,20400.209648499265
1862,2018_3 ,1294237.0,298.9,279.4,IGL,1209802.0,4330,20400.209648499265
1863,2018_3 ,778201.3500000001,67.15,57.1,TATASTEEL,661731.9,11589,20400.209648499265
1864,2018_3 ,696093.0,165.5,161.5,DCBBANK,679269.0,4206,20400.209648499265
1865,2018_3 ,525089.4500000001,20.05,18.9,JPASSOCIAT,494972.10000000003,26189,20400.209648499265
1866,2018_3 ,761758.4,1102.4,1068.65,BALKRISIND,738437.15,691,20400.209648499265
1867,2018_3 ,704955.51,506.07,517.16,BAJAJFINSV,720403.88,1393,20400.209648499265
1868,2018_3 ,767550.25,230.15,222.15,VGUARD,740870.25,3335,20400.209648499265
1869,2018_3 ,656469.0,940.5,942.97,HDFCBANK,658193.06,698,20400.209648499265
1870,2018_3 ,636376.0,2743.0,2874.55,DALMIABHA,666895.6000000001,232,20400.209648499265
1871,2018_3 ,692292.8,8763.2,8860.6,MARUTI,699987.3999999999,79,20400.209648499265
1872,2018_3 ,783753.2000000001,883.6,818.1,ESCORTS,725654.7000000001,887,20400.209648499265
1873,2018_3 ,657184.0,933.5,848.55,SUNTV,597379.2,704,20400.209648499265
1874,2018_3 ,514624.0,272.0,258.7,TATACONSUM,489460.39999999997,1892,20400.209648499265
1875,2018_3 ,776072.6000000001,266.6,219.1,JINDALSTEL,637800.1,2911,20400.209648499265
1876,2018_3 ,538791.0,957.0,897.8,RAYMOND,505461.39999999997,563,20400.209648499265
1877,2018_3 ,530523.63,647.77,625.93,UNITDSPR,512636.67,819,20400.209648499265
1878,2018_3 ,577466.35,724.55,729.95,BATAINDIA,581770.15,797,20400.209648499265
1879,2018_3 ,582540.0,1330.0,1333.5,HINDUNILVR,584072.9999999999,438,20400.209648499265
1880,2018_3 ,539765.6000000001,591.2,620.9,VOLTAS,566881.7000000001,913,20400.209648499265
1881,2018_3 ,480881.25,427.45,398.6,BHARTIARTL,448425.0,1125,20400.209648499265
1882,2018_3 ,608340.15,937.35,882.65,RELIANCE,572839.85,649,20400.209648499265
1883,2018_3 ,631235.0,2495.0,2485.2,BRITANNIA,628755.6,253,20400.209648499265
1884,2018_3 ,538968.9,751.7,608.7,JETAIRWAYS,436437.9,717,20400.209648499265
1885,2018_3 ,572237.0,821.0,942.4,TITAN,656852.7999999999,697,20400.209648499265
1886,2018_3 ,527965.0,22955.0,22684.0,PAGEIND,521732.0,23,20400.209648499265
1887,2018_3 ,683570.0,201.05,232.6,JUBLFOOD,790840.0,3400,20400.209648499265
1888,2018_3 ,436448.8,334.7,320.15,PCJEWELLER,417475.6,1304,20400.209648499265
1889,2018_3 ,519470.0,226.25,201.3,DLF,462184.80000000005,2296,20400.209648499265
1890,2018_4 ,1252214.25,1828.05,1892.2,BAJFINANCE,1296157.0000000002,685,20400.209648499265
1891,2018_4 ,1141547.0,661.0,649.0,TVSMOTOR,1120823.0,1727,20400.209648499265
1892,2018_4 ,1216730.0,281.0,295.4,IGL,1279082.0,4330,20400.209648499265
1893,2018_4 ,673900.35,58.15,57.81,TATASTEEL,669960.09,11589,20400.209648499265
1894,2018_4 ,693779.7,164.95,195.65,DCBBANK,822903.9,4206,20400.209648499265
1895,2018_4 ,521161.1,19.9,19.2,JPASSOCIAT,502828.8,26189,20400.209648499265
1896,2018_4 ,749735.0,1085.0,1269.85,BALKRISIND,877466.3499999999,691,20400.209648499265
1897,2018_4 ,734807.5,527.5,533.94,BAJAJFINSV,743778.4200000002,1393,20400.209648499265
1898,2018_4 ,760213.25,227.95,237.75,VGUARD,792896.2500000001,3335,20400.209648499265
1899,2018_4 ,676013.0,968.5,965.13,HDFCBANK,673660.74,698,20400.209648499265
1900,2018_4 ,661188.3999999999,2849.95,3005.55,DALMIABHA,697287.6,232,20400.209648499265
1901,2018_4 ,716688.0,9072.0,8945.65,MARUTI,706706.35,79,20400.209648499265
1902,2018_4 ,787656.0,888.0,960.3,ESCORTS,851786.1,887,20400.209648499265
1903,2018_4 ,610790.4,867.6,875.25,SUNTV,616176.0,704,20400.209648499265
1904,2018_4 ,525692.2000000001,277.85,291.15,TATACONSUM,550855.7999999999,1892,20400.209648499265
1905,2018_4 ,656867.15,225.65,251.6,JINDALSTEL,732407.6,2911,20400.209648499265
1906,2018_4 ,523590.0,930.0,1110.9,RAYMOND,625436.7000000001,563,20400.209648499265
1907,2018_4 ,512636.67,625.93,703.11,UNITDSPR,575847.0900000001,819,20400.209648499265
1908,2018_4 ,604126.0,758.0,780.8,BATAINDIA,622297.6,797,20400.209648499265
1909,2018_4 ,597651.0,1364.5,1491.4,HINDUNILVR,653233.2000000001,438,20400.209648499265
1910,2018_4 ,585643.8500000001,641.45,629.8,VOLTAS,575007.4,913,20400.209648499265
1911,2018_4 ,446456.25,396.85,409.25,BHARTIARTL,460406.24999999994,1125,20400.209648499265
1912,2018_4 ,583321.2,898.8,975.45,RELIANCE,633067.05,649,20400.209648499265
1913,2018_4 ,648312.5,2562.5,2686.6,BRITANNIA,679709.7999999999,253,20400.209648499265
1914,2018_4 ,434502.0,606.0,620.0,JETAIRWAYS,444540.0,717,20400.209648499265
1915,2018_4 ,658943.7999999999,945.4,969.45,TITAN,675706.65,697,20400.209648499265
1916,2018_4 ,510153.8,22180.6,23939.3,PAGEIND,550603.8999999999,23,20400.209648499265
1917,2018_4 ,808622.0,237.83,252.61,JUBLFOOD,858873.9999999999,3400,20400.209648499265
1918,2018_4 ,410760.0,315.0,236.85,PCJEWELLER,308852.39999999997,1304,20400.209648499265
1919,2018_4 ,464710.4,202.4,219.15,DLF,503168.4,2296,20400.209648499265
1920,2018_5 ,1311501.0,1914.6,2109.65,BAJFINANCE,1445110.2500000002,685,20400.209648499265
1921,2018_5 ,1161580.2,672.6,587.3,TVSMOTOR,1014267.0999999999,1727,20400.209648499265
1922,2018_5 ,1265659.0,292.3,265.0,IGL,1147450.0,4330,20400.209648499265
1923,2018_5 ,687575.37,59.33,57.57,TATASTEEL,667178.73,11589,20400.209648499265
1924,2018_5 ,828582.0,197.0,185.15,DCBBANK,778740.9,4206,20400.209648499265
1925,2018_5 ,508066.6,19.4,15.15,JPASSOCIAT,396763.35000000003,26189,20400.209648499265
1926,2018_5 ,893428.4500000001,1292.95,1134.4,BALKRISIND,783870.4,691,20400.209648499265
1927,2018_5 ,761957.0700000001,546.99,604.23,BAJAJFINSV,841692.3900000001,1393,20400.209648499265
1928,2018_5 ,796231.25,238.75,220.75,VGUARD,736201.25,3335,20400.209648499265
1929,2018_5 ,673221.0,964.5,1069.7,HDFCBANK,746650.6000000001,698,20400.209648499265
1930,2018_5 ,703574.8,3032.65,2726.5,DALMIABHA,632548.0,232,20400.209648499265
1931,2018_5 ,696993.3,8822.7,8536.4,MARUTI,674375.6,79,20400.209648499265
1932,2018_5 ,868816.5,979.5,932.45,ESCORTS,827083.15,887,20400.209648499265
1933,2018_5 ,617865.6,877.65,917.65,SUNTV,646025.6,704,20400.209648499265
1934,2018_5 ,555018.2000000001,293.35,269.2,TATACONSUM,509326.4,1892,20400.209648499265
1935,2018_5 ,743469.4,255.4,229.55,JINDALSTEL,668220.05,2911,20400.209648499265
1936,2018_5 ,623522.5,1107.5,981.35,RAYMOND,552500.05,563,20400.209648499265
1937,2018_5 ,585413.01,714.79,668.72,UNITDSPR,547681.68,819,20400.209648499265
1938,2018_5 ,636922.5499999999,799.15,779.45,BATAINDIA,621221.65,797,20400.209648499265
1939,2018_5 ,647802.0,1479.0,1611.6,HINDUNILVR,705880.7999999999,438,20400.209648499265
1940,2018_5 ,583772.2,639.4,539.9,VOLTAS,492928.69999999995,913,20400.209648499265
1941,2018_5 ,461643.75,410.35,373.55,BHARTIARTL,420243.75,1125,20400.209648499265
1942,2018_5 ,647312.6,997.4,921.25,RELIANCE,597891.25,649,20400.209648499265
1943,2018_5 ,695016.2999999999,2747.1,2962.27,BRITANNIA,749454.3099999999,253,20400.209648499265
1944,2018_5 ,450096.75,627.75,412.8,JETAIRWAYS,295977.60000000003,717,20400.209648499265
1945,2018_5 ,681143.25,977.25,900.05,TITAN,627334.85,697,20400.209648499265
1946,2018_5 ,557278.5,24229.5,25226.75,PAGEIND,580215.25,23,20400.209648499265
1947,2018_5 ,870196.0,255.94,250.86,JUBLFOOD,852924.0000000001,3400,20400.209648499265
1948,2018_5 ,233937.6,179.4,165.7,PCJEWELLER,216072.8,1304,20400.209648499265
1949,2018_5 ,512582.0,223.25,209.9,DLF,481930.4,2296,20400.209648499265
1950,2018_6 ,1427266.0,2083.6,2274.85,BAJFINANCE,1558272.2500000002,685,20400.209648499265
1951,2018_6 ,1018584.6,589.8,557.6,TVSMOTOR,962975.2000000001,1727,20400.209648499265
1952,2018_6 ,1151780.0,266.0,242.25,IGL,1048942.5,4330,20400.209648499265
1953,2018_6 ,653156.04,56.36,54.83,TATASTEEL,635424.87,11589,20400.209648499265
1954,2018_6 ,765702.3,182.05,162.2,DCBBANK,682213.2,4206,20400.209648499265
1955,2018_6 ,383668.85000000003,14.65,15.75,JPASSOCIAT,412476.75000000006,26189,20400.209648499265
1956,2018_6 ,777098.6,1124.6,1018.8,BALKRISIND,703990.8,691,20400.209648499265
1957,2018_6 ,821410.3099999999,589.67,584.86,BAJAJFINSV,814709.98,1393,20400.209648499265
1958,2018_6 ,679839.75,203.85,196.0,VGUARD,653660.0,3335,20400.209648499265
1959,2018_6 ,734645.0,1052.5,1065.35,HDFCBANK,743614.2999999999,698,20400.209648499265
1960,2018_6 ,630819.6000000001,2719.05,2247.55,DALMIABHA,521431.6000000001,232,20400.209648499265
1961,2018_6 ,696874.8,8821.2,8771.25,MARUTI,692928.75,79,20400.209648499265
1962,2018_6 ,833602.6,939.8,825.95,ESCORTS,732617.65,887,20400.209648499265
1963,2018_6 ,625891.2,889.05,779.0,SUNTV,548416.0,704,20400.209648499265
1964,2018_6 ,491920.0,260.0,264.0,TATACONSUM,499488.0,1892,20400.209648499265
1965,2018_6 ,662252.5,227.5,209.85,JINDALSTEL,610873.35,2911,20400.209648499265
1966,2018_6 ,551092.55,978.85,892.45,RAYMOND,502449.35000000003,563,20400.209648499265
1967,2018_6 ,534110.85,652.15,657.65,UNITDSPR,538615.35,819,20400.209648499265
1968,2018_6 ,612414.7999999999,768.4,828.35,BATAINDIA,660194.95,797,20400.209648499265
1969,2018_6 ,693025.5,1582.25,1602.9,HINDUNILVR,702070.2000000001,438,20400.209648499265
1970,2018_6 ,488820.19999999995,535.4,511.5,VOLTAS,466999.5,913,20400.209648499265
1971,2018_6 ,432000.0,384.0,377.9,BHARTIARTL,425137.49999999994,1125,20400.209648499265
1972,2018_6 ,603829.6,930.4,944.95,RELIANCE,613272.55,649,20400.209648499265
1973,2018_6 ,739076.25,2921.25,3064.98,BRITANNIA,775439.94,253,20400.209648499265
1974,2018_6 ,286692.45,399.85,332.25,JETAIRWAYS,238223.25,717,20400.209648499265
1975,2018_6 ,630575.9,904.7,836.3,TITAN,582901.1,697,20400.209648499265
1976,2018_6 ,576125.85,25048.95,27139.5,PAGEIND,624208.5,23,20400.209648499265
1977,2018_6 ,851734.0,250.51,272.87,JUBLFOOD,927758.0,3400,20400.209648499265
1978,2018_6 ,204597.6,156.9,135.55,PCJEWELLER,176757.2,1304,20400.209648499265
1979,2018_6 ,475731.19999999995,207.2,185.15,DLF,425104.39999999997,2296,20400.209648499265
1980,2018_7 ,1577212.5,2302.5,2681.55,BAJFINANCE,1836861.7500000002,685,15694.729648498818
1981,2018_7 ,814306.0100000001,584.57,703.5,BAJAJFINSV,979975.5000000001,1393,15694.729648498818
1982,2018_7 ,735657.1,1053.95,1096.25,HDFCBANK,765182.5,698,15694.729648498818
1983,2018_7 ,511407.60000000003,270.3,239.1,TATACONSUM,452377.2,1892,15694.729648498818
1984,2018_7 ,651772.9,223.9,195.2,JINDALSTEL,568227.2,2911,15694.729648498818
1985,2018_7 ,544594.05,664.95,578.4,UNITDSPR,473709.6,819,15694.729648498818
1986,2018_7 ,684782.4,859.2,915.35,BATAINDIA,729533.9500000001,797,15694.729648498818
1987,2018_7 ,721517.4,1647.3,1669.8,HINDUNILVR,731372.4000000001,438,15694.729648498818
1988,2018_7 ,632645.2,974.8,1110.55,RELIANCE,720746.95,649,15694.729648498818
1989,2018_7 ,786248.1,3107.7,3225.0,BRITANNIA,815925.0,253,15694.729648498818
1990,2018_7 ,609979.5499999999,875.15,854.55,TITAN,595621.35,697,15694.729648498818
1991,2018_7 ,642756.85,27945.95,28745.75,PAGEIND,661152.25,23,15694.729648498818
1992,2018_7 ,947308.0,278.62,279.26,JUBLFOOD,949484.0,3400,15694.729648498818
1993,2018_7 ,579016.5,897.7,913.6,M_M,589272.0,645,15694.729648498818
1994,2018_7 ,578901.6,1340.05,1311.15,KOTAKBANK,566416.8,432,15694.729648498818
1995,2018_7 ,579371.0,271.75,287.3,BSOFT,612523.6,2132,15694.729648498818
1996,2018_7 ,579114.4500000001,386.85,373.25,DABUR,558755.25,1497,15694.729648498818
1997,2018_7 ,579363.95,1161.05,1190.5,BHARATFIN,594059.5,499,15694.729648498818
1998,2018_7 ,578704.2999999999,987.55,947.25,MINDTREE,555088.5,586,15694.729648498818
1999,2018_7 ,572030.8,9862.6,10324.25,NESTLEIND,598806.5000000001,58,15694.729648498818
2000,2018_7 ,579296.7,324.9,312.3,JSWSTEEL,556830.9,1783,15694.729648498818
2001,2018_7 ,579060.2100000001,652.83,686.7,INFY,609102.9000000001,887,15694.729648498818
2002,2018_7 ,578506.6,1326.85,1449.9,TATAELXSI,632156.4,436,15694.729648498818
2003,2018_7 ,578593.3,1097.9,1261.6,COFORGE,664863.2,527,15694.729648498818
2004,2018_7 ,578557.9,1067.45,1114.3,PIDILITIND,603950.6,542,15694.729648498818
2005,2018_7 ,579231.7,310.58,279.13,BIOCON,520577.45,1865,15694.729648498818
2006,2018_7 ,579375.0,643.75,632.0,TECHM,568800.0,900,15694.729648498818
2007,2018_7 ,578600.0,1157.2,1098.0,UBL,549000.0,500,15694.729648498818
2008,2018_7 ,578182.8,1853.15,1964.5,TCS,612924.0,312,15694.729648498818
2009,2018_7 ,578555.9,1038.7,1075.75,DIVISLAB,599192.75,557,15694.729648498818
2010,2018_8 ,1868543.0000000002,2727.8,2926.75,BAJFINANCE,2004823.7500000002,685,15694.729648498818
2011,2018_8 ,970865.28,696.96,692.99,BAJAJFINSV,965335.07,1393,15694.729648498818
2012,2018_8 ,767402.14,1099.43,1033.05,HDFCBANK,721068.8999999999,698,15694.729648498818
2013,2018_8 ,461458.8,243.9,236.0,TATACONSUM,446512.0,1892,15694.729648498818
2014,2018_8 ,594135.1,204.1,222.75,JINDALSTEL,648425.2499999999,2911,15694.729648498818
2015,2018_8 ,487427.85,595.15,646.45,UNITDSPR,529442.55,819,15694.729648498818
2016,2018_8 ,734037.0,921.0,1087.2,BATAINDIA,866498.4000000001,797,15694.729648498818
2017,2018_8 ,731000.1,1668.95,1772.85,HINDUNILVR,776508.2999999999,438,15694.729648498818
2018,2018_8 ,737393.8,1136.2,1274.45,RELIANCE,827118.0500000002,649,15694.729648498818
2019,2018_8 ,812365.2899999999,3210.93,3345.0,BRITANNIA,846284.9999999999,253,15694.729648498818
2020,2018_8 ,620016.35,889.55,878.35,TITAN,612209.9500000001,697,15694.729648498818
2021,2018_8 ,673517.0499999999,29283.35,35212.45,PAGEIND,809886.35,23,15694.729648498818
2022,2018_8 ,964036.0000000001,283.54,305.21,JUBLFOOD,1037714.0,3400,15694.729648498818
2023,2018_8 ,586853.25,909.85,982.95,M_M,634002.75,645,15694.729648498818
2024,2018_8 ,567950.4,1314.7,1278.05,KOTAKBANK,552117.6,432,15694.729648498818
2025,2018_8 ,635549.2000000001,298.1,296.4,BSOFT,631924.7999999999,2132,15694.729648498818
2026,2018_8 ,582033.6,388.8,479.9,DABUR,718410.2999999998,1497,15694.729648498818
2027,2018_8 ,605661.25,1213.75,1142.7,BHARATFIN,570207.3,499,15694.729648498818
2028,2018_8 ,553594.2000000001,944.7,1052.05,MINDTREE,616501.3,586,15694.729648498818
2029,2018_8 ,596057.3,10276.85,11286.4,NESTLEIND,654611.2,58,15694.729648498818
2030,2018_8 ,578226.9,324.3,397.9,JSWSTEEL,709455.7,1783,15694.729648498818
2031,2018_8 ,611763.9,689.7,708.1,INFY,628084.7,887,15694.729648498818
2032,2018_8 ,636254.7999999999,1459.3,1407.3,TATAELXSI,613582.7999999999,436,15694.729648498818
2033,2018_8 ,658802.7,1250.1,1355.55,COFORGE,714374.85,527,15694.729648498818
2034,2018_8 ,609641.6,1124.8,1136.4,PIDILITIND,615928.8,542,15694.729648498818
2035,2018_8 ,548776.25,294.25,302.63,BIOCON,564404.9500000001,1865,15694.729648498818
2036,2018_8 ,584505.0,649.45,731.9,TECHM,658710.0,900,15694.729648498818
2037,2018_8 ,562525.0,1125.05,1420.95,UBL,710475.0000000001,500,15694.729648498818
2038,2018_8 ,609320.4,1952.95,2082.4,TCS,649708.8,312,15694.729648498818
2039,2018_8 ,616877.5,1107.5,1300.85,DIVISLAB,724573.45,557,15694.729648498818
2040,2018_9 ,1972457.5,2879.5,2204.1,BAJFINANCE,1509808.5,685,15694.729648498818
2041,2018_9 ,947574.3200000001,680.24,597.94,BAJAJFINSV,832930.4200000002,1393,15694.729648498818
2042,2018_9 ,725068.44,1038.78,988.03,HDFCBANK,689644.94,698,15694.729648498818
2043,2018_9 ,446985.0,236.25,233.3,TATACONSUM,441403.60000000003,1892,15694.729648498818
2044,2018_9 ,646969.75,222.25,223.6,JINDALSTEL,650899.6,2911,15694.729648498818
2045,2018_9 ,516174.75,630.25,514.85,UNITDSPR,421662.15,819,15694.729648498818
2046,2018_9 ,869128.5,1090.5,983.65,BATAINDIA,783969.05,797,15694.729648498818
2047,2018_9 ,782530.7999999999,1786.6,1620.0,HINDUNILVR,709559.9999999999,438,15694.729648498818
2048,2018_9 ,812191.05,1251.45,1253.65,RELIANCE,813618.8500000001,649,15694.729648498818
2049,2018_9 ,857176.65,3388.05,2849.7,BRITANNIA,720974.0999999999,253,15694.729648498818
2050,2018_9 ,625766.6,897.8,821.4,TITAN,572515.8,697,15694.729648498818
2051,2018_9 ,782877.4500000001,34038.15,33068.9,PAGEIND,760584.7000000001,23,15694.729648498818
2052,2018_9 ,1058930.0,311.45,247.8,JUBLFOOD,842520.0000000001,3400,15694.729648498818
2053,2018_9 ,622618.5,965.3,877.45,M_M,565955.2500000001,645,15694.729648498818
2054,2018_9 ,557863.2,1291.35,1142.35,KOTAKBANK,493495.19999999995,432,15694.729648498818
2055,2018_9 ,645996.0,303.0,241.3,BSOFT,514451.60000000003,2132,15694.729648498818
2056,2018_9 ,722901.2999999999,482.9,437.3,DABUR,654638.1,1497,15694.729648498818
2057,2018_9 ,583430.8,1169.2,1043.3,BHARATFIN,520606.69999999995,499,15694.729648498818
2058,2018_9 ,656700.9,1120.65,1052.25,MINDTREE,616618.5,586,15694.729648498818
2059,2018_9 ,675897.2,11653.4,9579.25,NESTLEIND,555596.5,58,15694.729648498818
2060,2018_9 ,712575.95,399.65,400.3,JSWSTEEL,713734.9,1783,15694.729648498818
2061,2018_9 ,641673.5399999999,723.42,724.75,INFY,642853.25,887,15694.729648498818
2062,2018_9 ,631175.4,1447.65,1175.95,TATAELXSI,512714.2,436,15694.729648498818
2063,2018_9 ,741330.9,1406.7,1119.3,COFORGE,589871.1,527,15694.729648498818
2064,2018_9 ,636037.0,1173.5,1056.4,PIDILITIND,572568.8,542,15694.729648498818
2065,2018_9 ,586691.7,314.58,354.23,BIOCON,660638.95,1865,15694.729648498818
